sembrada,cosechada,siniestrada,volumenproduccion,latitud,longitud,altitud,cicloproductivo_Otoño-Invierno,cicloproductivo_Perennes,cicloproductivo_Primavera-Verano,modalidad_Riego,modalidad_Temporal,cultivo_Avena forrajera en verde,cultivo_Frijol,cultivo_Maíz grano,cultivo_Pastos y praderas,cultivo_Tomate rojo (jitomate),K=8 Cluster Labels,rendimiento,cultivo,estado
508.0,508.0,0.0,15240.0,19.235537,-101.457328,1650.0,0,0,1,0,1,0,0,0,0,1,4,30.0,Tomate rojo (jitomate),Michoacán
92.25,92.25,0.0,19704.6,19.796657,-97.936614,2202.0,0,0,1,1,0,0,0,0,0,1,4,213.6,Tomate rojo (jitomate),Puebla
99.0,99.0,0.0,9358.0,22.875964,-102.540884,2305.0,0,0,1,1,0,0,0,0,0,1,4,94.53,Tomate rojo (jitomate),Zacatecas
11425.0,11425.0,0.0,50255.7,16.184751000000002,-93.267684,586.0,0,0,1,0,1,0,0,1,0,0,6,4.4,Maíz grano,Chiapas
10421.0,10420.0,0.0,215589.8,16.471985999999998,-98.416745,51.0,0,1,0,0,1,0,0,0,1,0,3,20.69,Pastos y praderas,Guerrero
12365.0,12365.0,0.0,513147.5,18.109871,-95.879976,25.0,0,1,0,0,1,0,0,0,1,0,3,41.5,Pastos y praderas,Oaxaca
13986.0,13986.0,0.0,37202.76,17.009002,-100.089367,13.0,0,0,1,0,1,0,0,1,0,0,6,2.66,Maíz grano,Guerrero
34.5,34.5,0.0,14015.0,22.735389,-102.366038,2192.0,0,0,1,1,0,0,0,0,0,1,4,406.23,Tomate rojo (jitomate),Zacatecas
5033.05,5033.05,0.0,42780.93,26.421599,-108.619966,81.0,0,0,1,1,0,0,0,1,0,0,5,8.5,Maíz grano,Sinaloa
5335.0,5335.0,0.0,47885.0,28.548193,-107.486924,2002.0,0,0,1,1,0,0,0,1,0,0,5,8.98,Maíz grano,Chihuahua
4322.0,4322.0,0.0,47542.0,20.192762,-99.272683,2007.0,0,0,1,1,0,0,0,1,0,0,5,11.0,Maíz grano,Hidalgo
27000.0,27000.0,0.0,327240.0,29.25076,-107.408872,1842.0,0,0,1,0,1,1,0,0,0,0,7,12.12,Avena forrajera en verde,Chihuahua
17230.0,17230.0,0.0,11452.9,23.975092,-104.044136,1907.0,0,0,1,0,1,0,1,0,0,0,2,0.66,Frijol,Durango
12716.0,12716.0,0.0,456504.4,18.057503,-96.397763,155.0,0,1,0,0,1,0,0,0,1,0,3,35.9,Pastos y praderas,Oaxaca
30150.0,30150.0,0.0,39195.0,17.509133,-91.981033,80.0,0,0,1,0,1,0,0,1,0,0,6,1.3,Maíz grano,Chiapas
3050.58,3050.58,0.0,35081.67,25.822372,-108.222046,80.0,1,0,0,1,0,0,0,1,0,0,5,11.5,Maíz grano,Sinaloa
5610.0,5610.0,0.0,44650.0,20.088665,-101.5152,1898.0,0,0,1,1,0,0,0,1,0,0,5,7.96,Maíz grano,Michoacán
4518.0,4518.0,0.0,42833.6,30.887258000000006,-108.18985,1371.0,0,0,1,1,0,0,0,1,0,0,5,9.48,Maíz grano,Chihuahua
9142.06,9142.06,0.0,52274.0,25.879915,-97.504823,9.0,1,0,0,1,0,0,0,1,0,0,5,5.72,Maíz grano,Tamaulipas
5560.0,5560.0,0.0,39476.0,19.711818,-99.785798,2683.0,0,0,1,1,0,0,0,1,0,0,5,7.1,Maíz grano,México
14500.0,7500.0,7000.0,44050.0,20.104468,-101.933671,1701.0,0,0,1,0,1,0,0,1,0,0,6,5.87,Maíz grano,Michoacán
4013.5,4013.5,0.0,35126.56,25.034434,-111.673218,49.0,1,0,0,1,0,0,0,1,0,0,5,8.75,Maíz grano,Baja California Sur
6300.0,6300.0,0.0,40589.0,21.479336,-101.215945,2090.0,0,0,1,1,0,0,0,1,0,0,5,6.44,Maíz grano,Guanajuato
9968.5,9968.5,0.0,39419.0,20.099386,-99.827991,2428.0,0,0,1,0,1,0,0,1,0,0,6,3.95,Maíz grano,México
3925.0,3925.0,0.0,45137.5,20.22938,-99.213798,2000.0,0,0,1,1,0,0,0,1,0,0,5,11.5,Maíz grano,Hidalgo
5685.0,5685.0,0.0,39773.7,20.685278,-103.849167,1275.0,0,0,1,0,1,0,0,1,0,0,6,7.0,Maíz grano,Jalisco
5385.0,5385.0,0.0,39643.5,20.700556,-103.975,1320.0,0,0,1,0,1,0,0,1,0,0,6,7.36,Maíz grano,Jalisco
3631.91,3631.91,0.0,6646.4,25.783417,-108.994343,9.0,1,0,0,1,0,0,1,0,0,0,5,1.83,Frijol,Sinaloa
3892.0,3892.0,0.0,42812.0,25.783417,-108.994343,9.0,0,0,1,1,0,0,0,1,0,0,5,11.0,Maíz grano,Sinaloa
4767.0,4767.0,0.0,43856.4,26.421599,-108.619966,81.0,1,0,0,1,0,0,0,1,0,0,5,9.2,Maíz grano,Sinaloa
8998.0,8998.0,0.0,319159.06,19.238333,-104.563056,29.0,0,1,0,0,1,0,0,0,1,0,3,35.47,Pastos y praderas,Jalisco
4063.0,4063.0,0.0,42661.5,25.783417,-108.994343,9.0,1,0,0,1,0,0,0,1,0,0,5,10.5,Maíz grano,Sinaloa
11746.0,11746.0,0.0,152709.75,20.071932,-89.05033,31.0,0,1,0,0,1,0,0,0,1,0,3,13.0,Pastos y praderas,Yucatán
10722.15,10722.15,0.0,39253.16,18.371809,-99.869573,1663.0,0,0,1,0,1,0,0,1,0,0,6,3.66,Maíz grano,Guerrero
3380.0,3380.0,0.0,40366.57,25.481877,-107.921562,90.0,1,0,0,1,0,0,0,1,0,0,5,11.94,Maíz grano,Sinaloa
10702.0,10700.0,0.0,217959.0,16.743713,-98.476618,481.0,0,1,0,0,1,0,0,0,1,0,3,20.37,Pastos y praderas,Guerrero
8332.32,8332.32,0.0,39256.73,19.285373,-99.511817,2582.0,0,0,1,0,1,0,0,1,0,0,6,4.71,Maíz grano,México
9327.35,9327.35,0.0,40107.61,19.284906,-99.735038,2749.0,0,0,1,0,1,0,0,1,0,0,6,4.3,Maíz grano,México
10336.0,10336.0,0.0,435180.0,16.90992,-94.683022,285.0,0,1,0,0,1,0,0,0,1,0,3,42.1,Pastos y praderas,Oaxaca
10520.0,10520.0,0.0,9117.4,28.546008,-106.502632,1773.0,0,0,1,0,1,0,1,0,0,0,2,0.87,Frijol,Chihuahua
20000.0,20000.0,0.0,290000.0,28.406312,-106.866044,2062.0,0,0,1,0,1,1,0,0,0,0,0,14.5,Avena forrajera en verde,Chihuahua
19430.0,19430.0,0.0,221502.0,28.406312,-106.866044,2062.0,0,0,1,0,1,1,0,0,0,0,0,11.4,Avena forrajera en verde,Chihuahua
4600.0,4240.0,360.0,38190.0,20.727518,-101.95279,1726.0,0,0,1,1,0,0,0,1,0,0,5,9.01,Maíz grano,Guanajuato
14705.0,14705.0,0.0,41174.0,20.150034,-100.510528,1942.0,0,0,1,0,1,0,0,1,0,0,6,2.8,Maíz grano,Guanajuato
11845.0,11845.0,0.0,40136.5,19.891674,-100.441667,2020.0,0,0,1,0,1,0,0,1,0,0,6,3.39,Maíz grano,Michoacán
13665.0,13665.0,0.0,42908.1,16.707957999999998,-93.015959,407.0,0,0,1,0,1,0,0,1,0,0,6,3.14,Maíz grano,Chiapas
10478.0,10478.0,0.0,31434.0,23.631378,-103.641342,2292.0,0,0,1,0,1,0,0,1,0,0,6,3.0,Maíz grano,Zacatecas
3850.0,3850.0,0.0,39210.0,20.104468,-101.933671,1701.0,0,0,1,1,0,0,0,1,0,0,5,10.18,Maíz grano,Michoacán
3061.0,3061.0,0.0,6122.0,25.822372,-108.222046,80.0,1,0,0,1,0,0,1,0,0,0,5,2.0,Frijol,Sinaloa
3708.65,3708.65,0.0,37232.97,25.783417,-108.994343,9.0,0,0,1,1,0,0,0,1,0,0,5,10.04,Maíz grano,Sinaloa
6610.0,6610.0,0.0,35231.3,19.557599,-99.6086,2751.0,0,0,1,1,0,0,0,1,0,0,5,5.33,Maíz grano,México
11449.0,11449.0,0.0,30511.59,17.212739000000006,-100.433129,40.0,0,0,1,0,1,0,0,1,0,0,6,2.67,Maíz grano,Guerrero
3404.0,3404.0,0.0,37676.4,20.341089,-102.282425,1542.0,0,0,1,1,0,0,0,1,0,0,5,11.07,Maíz grano,Michoacán
10258.0,10258.0,0.0,34979.78,21.128056,-102.007222,1927.0,0,0,1,0,1,0,0,1,0,0,6,3.41,Maíz grano,Jalisco
8095.0,8095.0,0.0,35933.5,19.954444,-104.264444,1340.0,0,0,1,0,1,0,0,1,0,0,6,4.44,Maíz grano,Jalisco
7586.0,7586.0,0.0,38650.1,19.891674,-100.441667,2020.0,0,0,1,1,0,0,0,1,0,0,5,5.09,Maíz grano,Michoacán
7426.0,7426.0,0.0,33751.65,19.103761,-99.591575,2606.0,0,0,1,0,1,0,0,1,0,0,6,4.55,Maíz grano,México
19350.0,19350.0,0.0,33750.0,16.119059,-92.050469,1553.0,0,0,1,0,1,0,0,1,0,0,6,1.74,Maíz grano,Chiapas
19561.0,19221.0,340.0,10677.53,22.746782,-102.518802,2279.0,0,0,1,0,1,0,1,0,0,0,6,0.56,Frijol,Zacatecas
14461.78,12669.99,1791.79,38643.47,18.331019,-100.698566,241.0,0,0,1,0,1,0,0,1,0,0,6,3.05,Maíz grano,Guerrero
14100.0,14100.0,0.0,39762.0,19.31266,-97.923103,2498.0,0,0,1,0,1,0,0,1,0,0,6,2.82,Maíz grano,Tlaxcala
9245.3,9245.3,0.0,27273.64,17.409167,-99.240833,860.0,0,0,1,0,1,0,0,1,0,0,6,2.95,Maíz grano,Guerrero
3500.0,3500.0,0.0,36920.0,20.283811,-102.327641,1539.0,0,0,1,1,0,0,0,1,0,0,5,10.55,Maíz grano,Michoacán
9292.5,9292.5,0.0,238275.75,15.01852,-92.384181,39.0,0,1,0,0,1,0,0,0,1,0,3,25.64,Pastos y praderas,Chiapas
12330.0,12330.0,0.0,38223.0,18.22951,-94.872756,439.0,0,0,1,0,1,0,0,1,0,0,6,3.1,Maíz grano,Veracruz
18500.0,18500.0,0.0,33115.0,17.990978,-94.548444,17.0,0,0,1,0,1,0,0,1,0,0,6,1.79,Maíz grano,Veracruz
4529.0,4529.0,0.0,34786.25,20.381389,-104.818056,1178.0,0,0,1,0,1,0,0,1,0,0,6,7.68,Maíz grano,Jalisco
10472.0,10472.0,0.0,28064.96,17.222609,-100.632378,23.0,0,0,1,0,1,0,0,1,0,0,6,2.68,Maíz grano,Guerrero
8054.0,8050.0,0.0,172708.0,16.627071,-98.636714,156.0,0,1,0,0,1,0,0,0,1,0,3,21.45,Pastos y praderas,Guerrero
477.0,477.0,0.0,18000.0,16.253935000000002,-92.023452,1564.0,0,0,1,1,0,0,0,0,0,1,4,37.74,Tomate rojo (jitomate),Chiapas
11600.0,11600.0,0.0,35380.0,20.431795,-101.725044,1770.0,0,0,1,0,1,0,0,1,0,0,6,3.05,Maíz grano,Guanajuato
4657.0,4657.0,0.0,201112.75,25.570107,-103.496417,1130.0,1,0,0,1,0,1,0,0,0,0,0,43.19,Avena forrajera en verde,Durango
15100.0,15100.0,0.0,36240.0,19.703384,-101.192046,1920.0,0,0,1,0,1,0,0,1,0,0,6,2.4,Maíz grano,Michoacán
4300.0,4300.0,0.0,36224.0,23.975092,-104.044136,1907.0,0,0,1,1,0,0,0,1,0,0,5,8.42,Maíz grano,Durango
10431.0,10431.0,0.0,26077.5,18.683491,-100.186048,1825.0,0,0,1,0,1,0,0,1,0,0,6,2.5,Maíz grano,México
117.0,117.0,0.0,11569.05,19.708611,-103.464167,1519.0,1,0,0,1,0,0,0,0,0,1,4,98.88,Tomate rojo (jitomate),Jalisco
6330.0,6330.0,0.0,34750.0,20.020856,-102.595779,1523.0,0,0,1,0,1,0,0,1,0,0,6,5.49,Maíz grano,Michoacán
50.65,50.65,0.0,14492.0,24.100586,-99.818067,1080.0,0,0,1,1,0,0,0,0,0,1,4,286.12,Tomate rojo (jitomate),Nuevo León
10732.0,10732.0,0.0,28761.76,17.538207,-101.274552,28.0,0,0,1,0,1,0,0,1,0,0,6,2.68,Maíz grano,Guerrero
3025.51,3025.51,0.0,6504.85,25.822372,-108.222046,80.0,1,0,0,1,0,0,1,0,0,0,5,2.15,Frijol,Sinaloa
8215.0,8215.0,0.0,185021.29,22.91942,-98.073496,128.0,0,1,0,0,1,0,0,0,1,0,3,22.52,Pastos y praderas,Tamaulipas
126.05,126.05,0.0,12623.28,26.107386,-103.439236,1092.0,0,0,1,1,0,0,0,0,0,1,4,100.15,Tomate rojo (jitomate),Durango
15254.3,15254.3,0.0,36932.72,19.115635,-97.419113,2600.0,0,0,1,0,1,0,0,1,0,0,6,2.42,Maíz grano,Puebla
6480.0,5647.0,76.0,163963.41,18.734231,-102.78838,920.0,0,1,0,0,1,0,0,0,1,0,3,29.04,Pastos y praderas,Michoacán
19700.0,19700.0,0.0,30790.0,16.315947,-91.981568,1525.0,0,0,1,0,1,0,0,1,0,0,6,1.56,Maíz grano,Chiapas
16653.0,16653.0,0.0,8245.06,24.527263,-104.778374,1940.0,0,0,1,0,1,0,1,0,0,0,2,0.5,Frijol,Durango
250.0,250.0,0.0,18156.35,19.771389000000006,-104.365278,920.0,0,0,1,1,0,0,0,0,0,1,4,72.63,Tomate rojo (jitomate),Jalisco
3000.0,3000.0,0.0,6300.0,25.565547,-108.471818,21.0,1,0,0,1,0,0,1,0,0,0,5,2.1,Frijol,Sinaloa
11770.0,11770.0,0.0,182505.62,25.03908,-105.420945,1730.0,0,0,1,0,1,1,0,0,0,0,0,15.51,Avena forrajera en verde,Durango
4324.0,4324.0,0.0,31096.22,20.6525,-103.702778,1334.0,0,0,1,0,1,0,0,1,0,0,6,7.19,Maíz grano,Jalisco
3430.0,3430.0,0.0,33467.9,25.36436,-108.159489,25.0,0,0,1,1,0,0,0,1,0,0,5,9.76,Maíz grano,Sinaloa
63.25,63.25,0.0,13016.0,24.826267,-100.077428,1639.0,0,0,1,1,0,0,0,0,0,1,4,205.79,Tomate rojo (jitomate),Nuevo León
6712.0,6207.0,505.0,6749.89,21.94479,-105.298087,10.0,1,0,0,0,1,0,1,0,0,0,1,1.09,Frijol,Nayarit
6150.0,6150.0,0.0,32550.0,20.116894,-102.565513,1528.0,0,0,1,0,1,0,0,1,0,0,6,5.29,Maíz grano,Michoacán
7450.0,7442.0,0.0,163872.84,17.169004,-99.522047,292.0,0,1,0,0,1,0,0,0,1,0,3,22.02,Pastos y praderas,Guerrero
3600.0,3600.0,0.0,32300.0,20.116894,-102.565513,1528.0,0,0,1,1,0,0,0,1,0,0,5,8.97,Maíz grano,Michoacán
51.5,51.5,0.0,12294.0,22.571967,-102.252934,2045.0,0,0,1,1,0,0,0,0,0,1,4,238.72,Tomate rojo (jitomate),Zacatecas
15900.0,15900.0,0.0,27825.0,17.909326,-94.090276,6.0,0,0,1,0,1,0,0,1,0,0,6,1.75,Maíz grano,Veracruz
6500.0,6500.0,0.0,32500.0,19.818619,-101.79286,1990.0,0,0,1,1,0,0,0,1,0,0,5,5.0,Maíz grano,Michoacán
3291.22,3291.22,0.0,5909.46,25.783417,-108.994343,9.0,1,0,0,1,0,0,1,0,0,0,5,1.8,Frijol,Sinaloa
4930.0,4930.0,0.0,32480.0,25.6738,-97.812454,16.0,1,0,0,1,0,0,0,1,0,0,5,6.59,Maíz grano,Tamaulipas
790.0,790.0,0.0,19750.0,18.936271,-98.899175,1640.0,0,0,1,0,1,0,0,0,0,1,4,25.0,Tomate rojo (jitomate),Morelos
9630.0,9630.0,0.0,25038.0,19.330504,-98.582399,2636.0,0,0,1,0,1,0,0,1,0,0,6,2.6,Maíz grano,Puebla
5775.0,4575.0,1200.0,31110.0,20.283811,-102.327641,1539.0,0,0,1,0,1,0,0,1,0,0,6,6.8,Maíz grano,Michoacán
17150.0,17150.0,0.0,8396.32,24.401024,-104.319264,1958.0,0,0,1,0,1,0,1,0,0,0,2,0.49,Frijol,Durango
4210.0,4210.0,0.0,31566.0,20.302184,-101.596856,1691.0,0,0,1,1,0,0,0,1,0,0,5,7.5,Maíz grano,Michoacán
10431.67,9979.2,452.47,34349.44,18.159555,-100.496057,270.0,0,0,1,0,1,0,0,1,0,0,6,3.44,Maíz grano,Guerrero
9128.0,9128.0,0.0,24371.76,17.650458,-101.548176,9.0,0,0,1,0,1,0,0,1,0,0,6,2.67,Maíz grano,Guerrero
13764.7,13764.7,0.0,34507.98,18.98826,-97.448496,2521.0,0,0,1,0,1,0,0,1,0,0,6,2.51,Maíz grano,Puebla
3195.0,3195.0,0.0,32589.0,20.05522,-99.343189,2022.0,0,0,1,1,0,0,0,1,0,0,5,10.2,Maíz grano,Hidalgo
6900.0,6900.0,0.0,29610.0,20.129167,-104.347778,1360.0,0,0,1,0,1,0,0,1,0,0,6,4.29,Maíz grano,Jalisco
3386.0,3386.0,0.0,29819.84,20.212743,-101.130933,1743.0,0,0,1,1,0,0,0,1,0,0,5,8.81,Maíz grano,Guanajuato
2403.0,2403.0,0.0,32326.1,20.284568,-99.015604,1941.0,0,0,1,1,0,0,0,1,0,0,5,13.45,Maíz grano,Hidalgo
2416.5,2416.5,0.0,31377.75,20.245186,-99.088894,1975.0,0,0,1,1,0,0,0,1,0,0,5,12.98,Maíz grano,Hidalgo
5020.0,5020.0,0.0,29618.0,19.713924,-99.953294,2571.0,0,0,1,1,0,0,0,1,0,0,5,5.9,Maíz grano,México
135.0,135.0,0.0,6903.2,21.932378,-99.992923,991.0,0,0,1,1,0,0,0,0,0,1,4,51.13,Tomate rojo (jitomate),San Luis Potosí
8560.0,6100.0,2460.0,30350.0,20.34145,-102.022554,1680.0,0,0,1,0,1,0,0,1,0,0,6,4.98,Maíz grano,Michoacán
94.0,94.0,0.0,11757.0,20.431795,-101.725044,1770.0,0,0,1,1,0,0,0,0,0,1,4,125.07,Tomate rojo (jitomate),Guanajuato
3510.0,3510.0,0.0,29835.0,21.029579,-101.878099,1764.0,0,0,1,1,0,0,0,1,0,0,5,8.5,Maíz grano,Guanajuato
13960.0,13960.0,0.0,184272.0,22.7719,-103.567233,1889.0,0,0,1,0,1,1,0,0,0,0,0,13.2,Avena forrajera en verde,Zacatecas
5309.0,4771.0,161.0,141827.94,18.777099,-103.159555,1020.0,0,1,0,0,1,0,0,0,1,0,3,29.73,Pastos y praderas,Michoacán
13685.0,13685.0,0.0,8800.0,22.949037,-102.702263,2169.0,0,0,1,0,1,0,1,0,0,0,2,0.64,Frijol,Zacatecas
2254.0,2254.0,0.0,23471.54,24.888313,-105.074205,1991.0,0,0,1,1,0,0,0,1,0,0,5,10.41,Maíz grano,Durango
6650.0,6650.0,0.0,30590.0,19.786978,-99.66777,2729.0,0,0,1,0,1,0,0,1,0,0,6,4.6,Maíz grano,México
13100.0,13100.0,0.0,27641.0,20.720048,-100.761202,1787.0,0,0,1,0,1,0,0,1,0,0,6,2.11,Maíz grano,Guanajuato
3976.0,3976.0,0.0,28627.2,18.682768,-97.65354,1948.0,0,0,1,1,0,0,0,1,0,0,5,7.2,Maíz grano,Puebla
9796.0,9365.0,431.0,25847.4,16.685089,-98.404421,323.0,0,0,1,0,1,0,0,1,0,0,6,2.76,Maíz grano,Guerrero
5210.0,5210.0,0.0,31885.2,21.356389,-101.929167,1876.0,0,0,1,1,0,0,0,1,0,0,5,6.12,Maíz grano,Jalisco
3095.0,3095.0,0.0,6097.15,24.808808,-107.393756,57.0,1,0,0,1,0,0,1,0,0,0,5,1.97,Frijol,Sinaloa
7950.0,7950.0,0.0,326983.5,17.945353,-96.170537,34.0,0,1,0,0,1,0,0,0,1,0,3,41.13,Pastos y praderas,Oaxaca
3131.0,3131.0,0.0,29194.07,20.368274,-101.496867,1719.0,0,0,1,1,0,0,0,1,0,0,5,9.32,Maíz grano,Guanajuato
10870.0,10840.0,30.0,29268.0,18.151858,-95.142684,39.0,0,0,1,0,1,0,0,1,0,0,6,2.7,Maíz grano,Veracruz
5880.0,5880.0,0.0,27233.4,19.2525,-103.375,716.0,0,0,1,0,1,0,0,1,0,0,6,4.63,Maíz grano,Jalisco
5248.0,5248.0,0.0,174338.56,18.617842,-100.207831,1827.0,0,1,0,0,1,0,0,0,1,0,3,33.22,Pastos y praderas,México
3750.0,3750.0,0.0,28011.0,20.760833,-104.851667,1380.0,0,0,1,0,1,0,0,1,0,0,6,7.47,Maíz grano,Jalisco
5286.0,5286.0,0.0,28068.66,19.449722,-104.356944,589.0,0,0,1,0,1,0,0,1,0,0,6,5.31,Maíz grano,Jalisco
8073.0,8073.0,0.0,32211.27,18.465244,-100.578513,262.0,0,0,1,0,1,0,0,1,0,0,6,3.99,Maíz grano,Guerrero
2442.0,2442.0,0.0,22818.57,24.527263,-104.778374,1940.0,0,0,1,1,0,0,0,1,0,0,5,9.34,Maíz grano,Durango
325.0,325.0,0.0,12675.0,21.943512,-100.011022,998.0,1,0,0,1,0,0,0,0,0,1,4,39.0,Tomate rojo (jitomate),San Luis Potosí
3850.0,3850.0,0.0,28525.9,29.357019,-107.738655,2148.0,0,0,1,1,0,0,0,1,0,0,5,7.41,Maíz grano,Chihuahua
640.0,640.0,0.0,33580.0,22.835051,-105.777876,22.0,1,0,0,1,0,0,0,0,0,1,4,52.47,Tomate rojo (jitomate),Sinaloa
9807.0,9807.0,0.0,21967.68,17.594232,-99.177682,1406.0,0,0,1,0,1,0,0,1,0,0,6,2.24,Maíz grano,Guerrero
16317.0,16317.0,0.0,221421.69,28.764943,-107.253622,2023.0,0,0,1,0,1,1,0,0,0,0,0,13.57,Avena forrajera en verde,Chihuahua
11000.0,11000.0,0.0,25300.0,20.446733,-97.322749,171.0,1,0,0,0,1,0,0,1,0,0,1,2.3,Maíz grano,Veracruz
3320.0,3320.0,0.0,26261.2,18.884692,-97.728416,2036.0,0,0,1,1,0,0,0,1,0,0,5,7.91,Maíz grano,Puebla
15826.0,15826.0,0.0,7913.0,24.475444,-103.357222,1810.0,0,0,1,0,1,0,1,0,0,0,2,0.5,Frijol,Durango
5489.0,5489.0,0.0,182234.8,18.683491,-100.186048,1825.0,0,1,0,0,1,0,0,0,1,0,3,33.2,Pastos y praderas,México
3220.0,3220.0,0.0,27949.6,20.871215,-101.517117,1751.0,0,0,1,1,0,0,0,1,0,0,5,8.68,Maíz grano,Guanajuato
4460.0,4460.0,0.0,27830.8,19.554444,-103.372222,1129.0,0,0,1,0,1,0,0,1,0,0,6,6.24,Maíz grano,Jalisco
5883.0,5563.82,319.18,6163.82,21.808336,-105.206044,14.0,1,0,0,1,0,0,1,0,0,0,5,1.11,Frijol,Nayarit
18750.0,18750.0,0.0,183750.0,24.859653,-99.567869,350.0,0,1,0,0,1,0,0,0,1,0,3,9.8,Pastos y praderas,Nuevo León
100.0,100.0,0.0,13177.0,19.7475,-103.765278,1260.0,1,0,0,1,0,0,0,0,0,1,4,131.77,Tomate rojo (jitomate),Jalisco
16120.0,16120.0,0.0,203918.0,28.548193,-107.486924,2002.0,0,0,1,0,1,1,0,0,0,0,0,12.65,Avena forrajera en verde,Chihuahua
157.0,157.0,0.0,9190.4,27.336868,-112.268275,5.0,0,0,1,1,0,0,0,0,0,1,4,58.54,Tomate rojo (jitomate),Baja California Sur
5900.0,5900.0,0.0,25370.0,15.660164000000002,-92.14105,645.0,1,0,0,1,0,0,0,1,0,0,5,4.3,Maíz grano,Chiapas
3115.0,3115.0,0.0,26172.15,20.906389,-103.976111,1390.0,0,0,1,0,1,0,0,1,0,0,6,8.4,Maíz grano,Jalisco
110.0,110.0,0.0,9628.6,19.323199,-103.758801,601.0,0,0,1,1,0,0,0,0,0,1,4,87.53,Tomate rojo (jitomate),Colima
8279.0,8279.0,0.0,28585.95,19.955269,-100.164457,2497.0,0,0,1,0,1,0,0,1,0,0,6,3.45,Maíz grano,Michoacán
62.0,62.0,0.0,12002.76,22.151655,-100.976958,1864.0,0,0,1,1,0,0,0,0,0,1,4,193.59,Tomate rojo (jitomate),San Luis Potosí
4542.8,4542.8,0.0,32866.7,25.980996,-98.090138,28.0,1,0,0,1,0,0,0,1,0,0,5,7.23,Maíz grano,Tamaulipas
5140.0,5074.0,66.0,6184.98,22.395041,-105.456034,10.0,1,0,0,0,1,0,1,0,0,0,1,1.22,Frijol,Nayarit
5810.0,5810.0,0.0,27464.3,20.864167,-103.239167,1647.0,0,0,1,0,1,0,0,1,0,0,6,4.73,Maíz grano,Jalisco
75.0,75.0,0.0,10301.7,18.925711,-99.768519,2262.0,0,0,1,1,0,0,0,0,0,1,4,137.36,Tomate rojo (jitomate),México
10787.0,10787.0,0.0,25133.71,15.660164000000002,-92.14105,645.0,0,0,1,0,1,0,0,1,0,0,6,2.33,Maíz grano,Chiapas
10668.0,10668.0,0.0,140924.28,24.023988,-104.670194,1890.0,0,0,1,0,1,1,0,0,0,0,0,13.21,Avena forrajera en verde,Durango
3375.37,3375.37,0.0,5265.58,26.421599,-108.619966,81.0,1,0,0,1,0,0,1,0,0,0,5,1.56,Frijol,Sinaloa
47.0,47.0,0.0,4904.0,21.846907,-102.718751,1632.0,0,0,1,1,0,0,0,0,0,1,4,104.34,Tomate rojo (jitomate),Aguascalientes
5030.0,5030.0,0.0,27625.0,20.115974,-102.652361,1532.0,0,0,1,0,1,0,0,1,0,0,6,5.49,Maíz grano,Michoacán
6305.0,6300.0,0.0,134316.0,16.988854,-99.260876,431.0,0,1,0,0,1,0,0,0,1,0,3,21.32,Pastos y praderas,Guerrero
7250.0,7250.0,0.0,21750.0,17.990978,-94.548444,17.0,1,0,0,0,1,0,0,1,0,0,1,3.0,Maíz grano,Veracruz
2575.86,2575.86,0.0,25959.15,25.783417,-108.994343,9.0,0,0,1,1,0,0,0,1,0,0,5,10.08,Maíz grano,Sinaloa
2729.0,2729.0,0.0,26873.05,20.626478,-101.670386,1722.0,0,0,1,1,0,0,0,1,0,0,5,9.85,Maíz grano,Guanajuato
151.0,151.0,0.0,20564.3,27.127705,-109.842611,17.0,1,0,0,1,0,0,0,0,0,1,4,136.19,Tomate rojo (jitomate),Sonora
14998.0,14998.0,0.0,172477.0,28.241111,-106.836667,2017.0,0,0,1,0,1,1,0,0,0,0,0,11.5,Avena forrajera en verde,Chihuahua
3063.0,3063.0,0.0,26955.4,20.376517,-101.063975,1716.0,0,0,1,1,0,0,0,1,0,0,5,8.8,Maíz grano,Guanajuato
2679.0,2679.0,0.0,28879.62,20.386441,-99.999632,1928.0,0,0,1,1,0,0,0,1,0,0,5,10.78,Maíz grano,Querétaro
3658.2,3658.2,0.0,25045.7,25.034434,-111.673218,49.0,0,0,1,1,0,0,0,1,0,0,5,6.85,Maíz grano,Baja California Sur
8274.0,8274.0,0.0,5874.54,28.406312,-106.866044,2062.0,0,0,1,0,1,0,1,0,0,0,2,0.71,Frijol,Chihuahua
3020.0,3020.0,0.0,24800.0,20.6432,-100.994037,1755.0,0,0,1,1,0,0,0,1,0,0,5,8.21,Maíz grano,Guanajuato
6000.0,6000.0,0.0,24600.0,19.557599,-99.6086,2751.0,0,0,1,0,1,0,0,1,0,0,6,4.1,Maíz grano,México
976.0,976.0,0.0,37771.2,25.565547,-108.471818,21.0,1,0,0,1,0,0,0,0,0,1,4,38.7,Tomate rojo (jitomate),Sinaloa
3450.0,3450.0,0.0,6819.5,22.746782,-102.518802,2279.0,0,0,1,1,0,0,1,0,0,0,2,1.98,Frijol,Zacatecas
7320.0,7320.0,0.0,27798.51,20.039677,-90.225763,8.0,0,0,1,0,1,0,0,1,0,0,6,3.8,Maíz grano,Campeche
15178.0,15178.0,0.0,8015.67,22.875964,-102.540884,2305.0,0,0,1,0,1,0,1,0,0,0,2,0.53,Frijol,Zacatecas
2880.0,2880.0,0.0,26208.0,20.511372,-100.996503,1731.0,0,0,1,1,0,0,0,1,0,0,5,9.1,Maíz grano,Guanajuato
